MOVIE_NAME,GENRE,RATINGS,VOTING_COUNTS,DURATION
Panjab Files,ACTION,5.6,32.0,117
Cholo Zombies,ACTION,4.6,104.0,96
Hell City,ACTION,9.1,27.0,90
Türkler Çildirmis Olmali 2: Mavi Vatan,ACTION,2.2,163.0,100
The Burden of Nine Lives,ACTION,5.2,114.0,116
Polar,ACTION,4.3,30.0,76
Usha Parinayam,ACTION,9.0,2100.0,144
Andromeda: 1883,ACTION,4.0,19.0,75
How to Make a Werewolf,ACTION,5.8,142.0,0
The Last Chainsaw Massacre,ACTION,3.7,43.0,75
The Vampire and the Vigilante,ACTION,3.6,54.0,75
"Silex and the City, le film",ACTION,5.0,52.0,77
Holy Punch,ACTION,5.2,49.0,98
Jigar,ACTION,6.9,20.0,122
Fights Break Sphere 3,ACTION,5.0,10.0,81
Correr para Vivir,ACTION,7.0,202.0,97
Gravediggers,ACTION,6.1,33.0,91
Yao Shen Ling,ACTION,6.7,68.0,93
Pushpaka Vimanam,ACTION,5.6,16.0,137
Jathara,ACTION,6.2,1100.0,129
Onsen shâku,ACTION,5.9,32.0,70
Shadows of Betrayal: Chronicles of Ian Blair,ACTION,7.3,13.0,65
Jithender Reddy,ACTION,7.7,2400.0,136
Guns Blazin,ACTION,7.1,10.0,88
Vorovka,ACTION,4.8,51.0,90
Gam Gam Ganesha,ACTION,5.3,315.0,140
Rebel,ACTION,3.2,66.0,100
Ultraman Blazar the Movie: Tokyo Kaiju Showdown,ACTION,7.5,91.0,75
Fuuto PI: Portrait of Kamen Rider Skull,ACTION,7.4,47.0,82
Feng Zi Lao Ba,ACTION,4.8,5.0,85
Rob N Roll,ACTION,6.1,1500.0,98
Artist Unknown,ACTION,8.5,19.0,82
Captain Avispa,ACTION,5.7,179.0,96
The SML YTP Movie 2: Dimension Trouble,ACTION,8.5,14.0,94
Brattt,ACTION,4.7,68.0,117
Lorry Chapter-1,ACTION,5.7,2400.0,183
September Babies,ACTION,5.7,289.0,94
Kade,ACTION,6.3,17.0,92
Clownface 3,ACTION,7.3,43.0,104
Youth in Trouble,ACTION,7.8,27.0,106
In Tenebras: Into the Darkness,ACTION,3.1,177.0,90
Revenge,ACTION,1.7,44.0,127
Ameena,ACTION,6.3,19.0,107
Kamen Rider Geats: Jyamato Awaking,ACTION,7.9,78.0,54
The Worlds Divide,ACTION,7.9,40.0,120
Villain - Life of a Gangster,ACTION,8.7,162.0,141
Die Chaosschwestern und Pinguin Paul,ACTION,5.6,72.0,100
Snowstorm,ACTION,4.5,6.0,91
Pariah Volume 1: Every Street Dog Has a Name,ACTION,6.9,391.0,138
Losing Lerato 2,ACTION,9.0,34.0,96
Di Renjie: Tongtian xuan an,ACTION,7.1,18.0,85
Roxana,ACTION,3.9,67.0,98
Kamen Rider Gotchard: The Future Daybreak,ACTION,7.9,74.0,63
Pranaya Godari,ACTION,7.8,2400.0,148
Daanvi,ACTION,1.7,7.0,117
The Yoshi Movie,ACTION,7.9,13.0,105
Played,ACTION,6.2,11.0,96
Cândido,ACTION,6.3,62.0,99
Tiger's Trigger,ACTION,4.1,19.0,84
Angel of the Warrior,ACTION,8.5,133.0,90
Neon Fear,ACTION,5.7,587.0,40
Raanti,ACTION,6.6,1100.0,115
Haraa,ACTION,5.3,2900.0,136
Raju Gari Ammayi Naidu Gari Abbayi,ACTION,8.2,3100.0,158
Rocky and Bullwinkle,ACTION,9.1,14.0,100
Surge of Power: Where There's Smoke,ACTION,6.5,13.0,68
Blocking the Horse,ACTION,5.6,19.0,94
Agastya - Chapter 1,ACTION,6.0,609.0,168
Chasing Raine,ACTION,2.3,187.0,101
Bullet,ACTION,8.9,569.0,131
Abudeka Is Back,ACTION,5.3,40.0,120
Zoloto Umalty,ACTION,4.9,113.0,109
Indrani: Epic-1 Dharam vs Karam,ACTION,7.6,1100.0,157
Dünya Mali: Eksi Bir,ACTION,7.2,18.0,133
Death Bitch,ACTION,7.3,22.0,88
Raktaksha,ACTION,8.1,1400.0,118
Kuang Bao Ju Xi,ACTION,5.9,77.0,75
Breaking Tradition,ACTION,6.7,27.0,87
Mega Twister,ACTION,2.3,51.0,75
Wonderful Precure! The Movie! Doki Doki Game no Sekai de Daiboken,ACTION,7.0,36.0,71
Sith Wars: Episódio III - Fantasmas Dos Sith,ACTION,8.7,122.0,99
SCP: The Infinite Mission,ACTION,6.0,34.0,0
AK47,ACTION,7.2,15.0,146
Yakuza Girl,ACTION,2.3,67.0,82
Hain,ACTION,2.9,49.0,95
Dreams,ACTION,6.9,9.0,106
Joy Hanu Man,ACTION,8.9,27.0,143
Mother Mafia,ACTION,3.6,53.0,80
The Bottom Line,ACTION,6.7,13.0,107
Day of the Diesels,ACTION,7.7,10.0,100
Operation Wakaliga: Fate and Blood,ACTION,6.7,11.0,66
Ajay Gadu,ACTION,6.9,1000.0,108
E-mail,ACTION,5.4,806.0,119
Joshua: Imai Pol Kaka,ACTION,4.5,588.0,130
Rudra: The Beginning,ACTION,9.4,38.0,135
Inexternal,ACTION,3.2,25.0,83
Anthima Theerpu,ACTION,7.0,1600.0,133
Codename: Devil,ACTION,5.4,5.0,104
Ame no naka no yokujô,ACTION,6.0,85.0,132
Too Little Too Late,ACTION,5.4,8.0,66
Killer Ex,ACTION,3.8,53.0,94
Krishnamma,ACTION,6.2,369.0,138
Sumaho o otoshita dake na no ni: Saishusho Final Hacking Game,ACTION,6.9,28.0,116
The Drunken Prodigy,ACTION,5.8,17.0,107
Dr. Jason II - Lights & Shadows,ACTION,4.9,331.0,62
Common Creed: Trafficking,ACTION,5.9,11.0,106
Hope & Glory,ACTION,6.6,149.0,44
Serra das Almas,ACTION,5.8,20.0,120
Deadzone,ACTION,4.1,36.0,80
Combat Code: Hunt,ACTION,7.4,18.0,76
Break War,ACTION,2.7,17.0,86
Hiranya,ACTION,5.6,20.0,138
Vey Dharuvey,ACTION,6.3,2300.0,127
The Alexandrian,ACTION,3.8,265.0,104
Charlotte Link - Ohne Schuld,ACTION,5.5,41.0,89
Speed 220,ACTION,6.8,1000.0,114
Dhaaak,ACTION,8.6,24.0,128
Usire Usire,ACTION,7.4,1100.0,151
Vhoyal,ACTION,9.3,6.0,138
Jurassic Exorcist,ACTION,3.9,23.0,76
Big Brother,ACTION,8.5,2000.0,115
Hocus Focus,ACTION,7.9,20.0,85
Max Beyond,ACTION,6.6,18.0,93
Wilhelm Gustloff,ACTION,8.7,9.0,110
Seven Heroes Beat the Monster,ACTION,6.8,51.0,89
Mobile Suit Gundam: Silver Phantom,ACTION,6.1,13.0,90
Firework,ACTION,6.1,13.0,60
Nothing Unusual,ACTION,8.8,13.0,92
Ohsama Sentai King-Ohger vs. Donbrothers,ACTION,6.8,37.0,26
Guxim,ACTION,7.2,37.0,75
The Very Last Christmas,ACTION,8.6,12.0,75
Anger,ACTION,8.2,18.0,83
Chinatown Chacha,ACTION,5.0,57.0,103
Shockwaves 2,ACTION,3.0,149.0,79
Framed,ACTION,5.2,73.0,0
Nenu Keerthana,ACTION,8.9,2100.0,155
Agent 86,ACTION,6.7,6.0,87
Dhil Raja,ACTION,9.4,131.0,106
Iddaru,ACTION,8.7,297.0,148
Opportunity,ACTION,8.9,91.0,96
Kaveri,ACTION,6.8,1500.0,101
A Reel Heist,ACTION,5.2,58.0,116
The Bodyguard,ACTION,6.6,32.0,87
Abnormal: Buas,ACTION,5.6,26.0,90
Inherited,ACTION,9.5,21.0,76
Shri Swapankumarer Badami Hyenar Kobole,ACTION,5.6,328.0,146
They're Here,ACTION,7.4,5.0,74
Gull Lake Vice II: The Delusion Continues,ACTION,8.2,17.0,58
Kohinoor,ACTION,8.1,22.0,119
The Journey of Flower,ACTION,3.9,26.0,97
The Dragon's Tomb,ACTION,6.8,52.0,77
Faster: Only one lap,ACTION,6.9,24.0,90
Best Cop Ever,ACTION,4.5,51.0,122
Bloodlust,ACTION,7.8,13.0,97
Heavens: The Boy and His Robot,ACTION,6.3,22.0,98
The End of Hen,ACTION,9.7,10.0,75
Halloween: Mal Eterno,ACTION,8.2,227.0,50
The Kills,ACTION,8.8,9.0,70
War of the Ninja Monsters: Jaron vs Goura,ACTION,4.0,6.0,55
Achilles Curse and the Curse of Treasure,ACTION,7.4,25.0,125
Blood Vendetta,ACTION,7.7,238.0,90
SMB-plush presents trick or death,ACTION,8.0,17.0,120
Dead Hand,ACTION,4.1,75.0,92
Me and the Dragon's Daughter,ACTION,5.1,10.0,75
Mr. Natwarlal,ACTION,6.2,780.0,130
Battling to Survive,ACTION,7.0,53.0,74
Be Forever Yamato: Rebel 3199: Part 1: Dark Invasion,ACTION,7.0,9.0,50
The Correct Way of Youth,ACTION,9.3,782.0,90
Happy Dragons,ACTION,4.9,9.0,97
Raja 420,ACTION,6.3,22.0,81
The Mystery of Humanoid Puppet,ACTION,6.7,61.0,88
Leha,ACTION,2.3,42.0,98
The Knights Errant of an Jier,ACTION,7.2,54.0,86
Ugravatara,ACTION,8.0,553.0,122
El Duro,ACTION,4.7,17.0,90
Sathyam,ACTION,7.3,9.0,134
Kaale Angrej,ACTION,5.5,17.0,131
The Delegator,ACTION,4.1,17.0,96
Dark World,ACTION,4.8,15.0,135
Full Clip for a Snitch,ACTION,3.6,19.0,75
Cholay,ACTION,8.5,76.0,60
Mercy Killing,ACTION,8.7,2700.0,131
Slide or Die the Movie,ACTION,8.0,8.0,127
Skhvatka,ACTION,5.2,23.0,107
Seetha Kalyana Vaibhogame,ACTION,8.6,2000.0,146
Useful Idiots,ACTION,8.3,19.0,92
Yentha Panichesav Chanti,ACTION,9.5,85.0,135
Crypto Storm,ACTION,4.8,36.0,101
Rooban,ACTION,6.5,276.0,125
Dheera,ACTION,7.9,1300.0,123
Mavr,ACTION,7.1,8.0,83
Atu Nuvve Itu Nuvve,ACTION,6.5,12.0,123
Kreem,ACTION,6.8,129.0,115
Dirty Fellow,ACTION,6.8,3800.0,119
Bring Back the Colour,ACTION,6.4,8.0,47
Oversteer,ACTION,5.2,19.0,86
Gally Gang Stars,ACTION,9.0,2000.0,157
Jimmy's Friends,ACTION,7.1,13.0,94
Pithala Maathi,ACTION,7.6,843.0,140
Mahserin Üç Delisi,ACTION,5.9,16.0,78
Runnin' from Wolves,ACTION,7.2,10.0,133
The Domino File,ACTION,4.7,7.0,102
"Bullets, Brothers and Blood",ACTION,7.8,15.0,85
"La Protegida, La Película",ACTION,9.2,16.0,67
Operation Star,ACTION,7.8,25.0,102
Reeza GTR,ACTION,6.9,16.0,91
A Love Story of Assassin,ACTION,6.9,60.0,85
Drunken Swordsman,ACTION,6.8,51.0,91
Travesty,ACTION,6.4,7.0,78
Three Old Captors,ACTION,7.0,50.0,94
Jiwa 8 Belas,ACTION,5.0,19.0,86
Zhi Bao,ACTION,5.7,18.0,100
Piri Reis: The Incredible Chart,ACTION,7.0,26.0,138
Kyle and the Last Emerald 2,ACTION,8.4,9.0,15
Tranquility: Ghost Stories,ACTION,7.6,53.0,88
The Winter Prophecy,ACTION,8.1,14.0,52
Opasni shmatki,ACTION,5.1,33.0,92
Riddle of the Shadow Lotus,ACTION,6.3,53.0,92
Spider-Man: Dimension Rift,ACTION,8.4,14.0,127
Kyle and the Last Emerald,ACTION,5.4,18.0,20
No Man Standing,ACTION,8.6,12.0,93
Urban Vengeance,ACTION,4.9,13.0,79
Sacrum Vindictae II,ACTION,4.8,13.0,114
The Vent,ACTION,8.9,15.0,3
Give Me Babies,ACTION,6.7,6.0,23
Dheera Bhagat Roy,ACTION,8.6,1100.0,150
Krapiva: Tsvetok smerti,ACTION,6.1,56.0,81
The Captive,ACTION,6.9,60.0,74
Out of the Shadow,ACTION,6.5,6.0,89
Speed Fight,ACTION,6.8,52.0,87
El Cartel De Teresa,ACTION,8.0,9.0,96
War with the Evil,ACTION,6.2,53.0,85
Pungut,ACTION,6.9,13.0,100
La Tamalera,ACTION,8.2,9.0,115
Xiao zi,ACTION,3.5,12.0,101
Po du xing dong,ACTION,6.8,5.0,79
The ShortCut,ACTION,7.6,1800.0,138
Gintama the Movie 2D: Courtesan of the Nation Arc,ACTION,8.0,9.0,109
S-99,ACTION,8.7,2100.0,119
The Overseas Killer,ACTION,6.4,52.0,104
Vi possiamo salvare,ACTION,2.7,103.0,89
Passazhiry,ACTION,4.4,32.0,80
Bad Ass Sista,ACTION,6.4,9.0,80
Mandya Haida,ACTION,6.3,231.0,139
Action of Intelligenagency,ACTION,6.7,52.0,85
5 Pounds of Pressure,ACTION,6.6,17.0,111
Sehnsucht nach Firdaws,ACTION,8.5,6.0,103
El Junior Del Patron,ACTION,7.1,12.0,92
Isle: Alpha One,ACTION,8.4,7.0,97
Killer Lee,ACTION,1.9,9.0,87
The Mirage,ACTION,8.9,10.0,106
Janna Endoro,ACTION,8.1,15.0,120
Zen Fist,ACTION,7.2,8.0,45
Sesh Bazi,ACTION,6.2,10.0,132
Lealtad o Morir,ACTION,8.2,9.0,87
StarGazer: The Need of the Many,ACTION,5.0,9.0,47
Klaantha,ACTION,6.0,519.0,107
Los Hijos De Camelia y Emilio,ACTION,6.4,34.0,82
Siete Vidas - El Levanton,ACTION,9.6,5.0,45
Jefa De Jefas,ACTION,8.2,9.0,82
Las Hermanas Del Cartel,ACTION,8.2,5.0,91
Gadha17,ACTION,8.0,12.0,90
PW V: Tears of the Fallen,ACTION,8.2,11.0,60
Captain Superb and the Angel of Destiny,ACTION,3.0,14.0,120
Revolutionize the World,ACTION,7.3,54.0,78
Duelo De Capos,ACTION,6.2,34.0,83
Whispers of the Imperial City,ACTION,6.8,53.0,90
Bush Knife,ACTION,7.0,8.0,90
Luna de Hiel,ACTION,5.7,26.0,83
