MOVIE_NAME,GENRE,RATINGS,VOTING_COUNTS,DURATION
Dai jia fa de ren,CRIME,5.4,60.0,121
Water Mafia,CRIME,9.1,13.0,45
Koresha,CRIME,2.9,64.0,86
Beauty Grace Malice,CRIME,7.6,45.0,81
Der Wien-Krimi: Blind ermittelt - Tod im Palais,CRIME,6.9,30.0,88
Shades of Sapphire,CRIME,7.8,10.0,77
Beautifully Broken People,CRIME,8.9,9.0,75
Ingu Mirugangal Vaazhum Idam,CRIME,6.2,14.0,108
Uno Sir,CRIME,6.4,45.0,106
What Lies Within,CRIME,5.2,13.0,90
Liebling Kreuzberg 2.0,CRIME,5.1,52.0,89
El Juego Del Poder,CRIME,7.8,10.0,95
Yathabhava,CRIME,8.3,30.0,127
Spending Some Time Together,CRIME,6.9,29.0,146
El Cartel De Teresa,CRIME,8.0,9.0,96
Dawgz Life,CRIME,8.2,13.0,143
Pungut,CRIME,6.9,13.0,100
La Tamalera,CRIME,8.2,9.0,115
Po du xing dong,CRIME,6.8,5.0,79
Little Black Submarines,CRIME,6.9,58.0,123
All Suspects,CRIME,3.6,19.0,96
Mina and the Radio Bandits,CRIME,7.3,45.0,110
Deal at the Border,CRIME,7.8,10.0,104
Ata Nirjon Duporiya,CRIME,8.0,10.0,103
El Junior Del Patron,CRIME,7.1,12.0,92
So It Goes,CRIME,3.2,19.0,77
Netru Indha Neram,CRIME,5.5,136.0,140
Yurka,CRIME,4.2,32.0,85
Yaa Devi Sarva Bhuteshu,CRIME,8.7,9.0,119
Mun Kaupunki,CRIME,6.6,22.0,105
Randa Ramphal,CRIME,8.5,8.0,70
Slapes,CRIME,6.8,31.0,82
Kunstroof,CRIME,7.0,44.0,102
Lealtad o Morir,CRIME,8.2,9.0,87
Los Hijos De Camelia y Emilio,CRIME,6.4,34.0,82
Namak,CRIME,4.5,13.0,75
Las Hermanas Del Cartel,CRIME,8.2,5.0,91
Nacida Para Vengar,CRIME,8.0,9.0,102
Cageling,CRIME,5.8,8.0,69
Duelo De Capos,CRIME,6.2,34.0,83
La Nueva Camelia,CRIME,5.6,23.0,95
